
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
348,Brian Pothier,2007,2010,4,D,160,13,43,56,6,78,9,4,0,3,25,18,0,248,5.2,3327,20:47
349,Tom Poti,2008,2013,5,D,230,11,64,75,32,126,9,2,0,1,47,16,1,244,4.5,4894,21:16
350,Dave Poulin,1994,1995,2,C,92,10,24,34,1,62,7,0,3,0,23,0,1,94,10.6,,
351,Jean Pronovost,1981,1982,2,RW,90,23,38,61,-16,65,16,6,1,4,19,16,3,203,11.3,,
352,John Purves,1991,1991,1,RW,7,1,0,1,-3,0,1,0,0,1,0,0,0,8,12.5,,
353,Nelson Pyatt,1975,1976,2,C,93,32,27,59,-70,35,27,5,0,1,18,9,0,184,17.4,,
354,Joel Quenneville,1991,1991,1,D,9,1,0,1,-8,0,1,0,0,0,0,0,0,3,33.3,,
355,Errol Rausse,1980,1982,3,LW,31,7,3,10,3,0,7,0,0,0,3,0,0,27,25.9,,
356,Joel Rechlicz,2012,2012,1,RW,3,0,0,0,0,10,0,0,0,0,0,0,0,0,,6,1:58
357,Joe Reekie,1994,2002,9,D,515,11,64,75,86,688,11,0,0,2,59,1,4,436,2.5,4598,18:50
358,Pat Ribble,1980,1982,3,D,98,5,22,27,-15,147,2,3,0,1,18,4,0,145,3.4,,
359,Mike Ribeiro,2013,2013,1,C,48,13,36,49,-4,53,7,6,0,1,15,21,0,63,20.6,856,17:50
360,Mike Richard,1988,1990,2,C,7,0,2,2,-1,0,0,0,0,0,2,0,0,10,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
361,Mike Ridley,1987,1994,8,C,588,218,329,547,49,250,132,69,17,32,223,96,10,1083,20.1,,
