
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
228,Glen Featherstone,1995,1995,1,D,6,1,0,1,0,18,1,0,0,0,0,0,0,6,16.7,,
229,Fedor Fedorov,2006,2006,1,C,3,0,0,0,0,6,0,0,0,0,0,0,0,2,0.0,29,9:49
230,Ruslan Fedotenko,2011,2012,2,LW,139,19,26,45,2,41,17,1,1,1,23,3,0,214,8.9,1982,14:15
231,Brent Fedyk,1999,1999,1,LW,67,4,6,10,-11,30,3,0,1,0,5,0,1,47,8.5,744,11:06
232,Tony Feltrin,1986,1986,1,D,10,0,0,0,-3,21,0,0,0,0,0,0,0,8,0.0,,
233,Paul Fenton,1987,1987,1,LW,8,0,0,0,-5,2,0,0,0,0,0,0,0,11,0.0,,
234,Chris Ferraro,1996,1997,2,C,14,2,1,3,-2,6,1,1,0,0,0,1,0,27,7.4,,
235,Peter Ferraro,1996,1998,3,LW,8,0,1,1,-7,2,0,0,0,0,0,1,0,12,0.0,,
236,Ray Ferraro,1996,1996,1,C,65,25,29,54,13,82,17,8,0,4,20,9,0,160,15.6,,
237,Benn Ferriero,2013,2013,1,C,4,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,38,9:36
238,Jeff Finley,1998,1999,2,D,65,1,6,7,-4,55,1,0,0,0,5,1,0,32,3.1,23,11:40
239,Peter Fiorentino,1992,1992,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,
240,Dunc Fisher,1949,1951,3,RW,142,21,37,58,,82,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Sandy Fitzpatrick,1965,1965,1,C,4,0,0,0,,2,0,0,0,0,,,,,,,
242,Pat Flatley,1997,1997,1,RW,68,10,12,22,6,26,10,0,0,2,11,1,0,96,10.4,,
243,Reggie Fleming,1966,1969,4,D/LW,241,50,49,99,-12,540,41,8,1,4,18,1,0,260,9.6,,
244,Theoren Fleury,2000,2002,3,RW,224,69,132,201,-4,406,46,16,7,9,76,54,2,751,9.2,4632,20:40
