
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
414,Blake Wesley,1983,1985,3,D,119,6,18,24,8,187,4,2,0,1,16,1,1,110,5.5,,
415,Brian White,1999,1999,1,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0:40
416,Brian Willsie,2000,2010,5,RW,115,8,11,19,-3,43,6,2,0,1,10,1,0,140,5.7,1301,11:18
417,Landon Wilson,1996,1997,2,RW,16,2,2,4,4,29,2,0,0,0,2,0,0,13,15.4,,
418,Ryan Wilson,2010,2015,6,D,230,7,60,67,18,157,6,1,0,0,55,5,0,220,3.2,4091,17:47
419,Daniel Winnik,2011,2012,2,C/LW,143,16,28,44,-13,77,11,2,3,1,23,3,2,322,5.0,2439,17:03
420,Craig Wolanin,1990,1996,7,D,364,24,67,91,39,398,20,0,4,0,56,4,7,409,5.9,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
421,Wojtek Wolski,2006,2010,5,LW,302,73,120,193,9,81,55,17,1,15,89,30,1,657,11.1,5103,16:53
422,Peter Worrell,2004,2004,1,LW,49,3,1,4,2,179,3,0,0,0,1,0,0,32,9.4,290,5:54
423,Stephane Yelle,1996,2010,8,C,516,54,90,144,5,256,46,1,7,4,84,2,4,594,9.1,4208,14:45
424,Brandon Yip,2010,2012,3,RW,113,23,18,41,-16,84,15,7,1,3,15,3,0,204,11.3,1544,13:39
425,Scott Young,1993,1997,5,RW,359,113,134,247,7,112,71,32,10,11,72,61,1,1021,11.1,,
426,Greg Zanon,2013,2013,1,D,44,0,6,6,-16,28,0,0,0,0,5,0,1,40,0.0,851,19:19
427,Richard Zemlak,1987,1987,1,RW,20,0,2,2,0,47,0,0,0,0,2,0,0,2,0.0,,
