
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
140,Scott Nichol,2006,2009,4,C,209,24,23,47,22,271,19,1,4,3,18,2,3,233,10.3,2542,12:09
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Eric Nystrom,2014,2015,2,LW,131,21,11,32,-24,75,20,0,1,2,11,0,0,176,11.9,1870,14:16
142,Shane O'Brien,2011,2011,1,D,80,2,7,9,1,83,2,0,0,0,7,0,0,50,4.0,1369,17:06
143,Cal O'Reilly,2009,2012,4,C,85,11,24,35,5,10,9,2,0,1,20,4,0,74,14.9,1274,14:59
144,Peter Olvecky,2010,2010,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,7:53
145,Vladimir Orszagh,2002,2004,3,RW,239,47,58,105,-20,168,35,10,2,9,41,15,2,389,12.1,4034,16:52
146,Jed Ortmeyer,2008,2009,2,C,53,4,4,8,-8,32,3,0,1,0,3,0,1,72,5.6,657,12:23
147,Denis Pederson,2003,2003,1,C/RW,43,4,6,10,2,39,4,0,0,0,6,0,0,64,6.3,551,12:48
148,Ville Peltonen,1999,2001,3,LW,116,14,28,42,-7,26,11,3,0,2,23,5,0,194,7.2,1650,14:13
149,Yanic Perreault,2006,2006,1,C,69,22,35,57,-3,30,12,10,0,2,18,17,0,145,15.2,1031,14:56
150,Nathan Perrott,2002,2003,2,RW,23,1,2,3,-1,79,1,0,0,1,2,0,0,7,14.3,112,4:53
151,Oleg Petrov,2003,2003,1,RW,17,2,2,4,-4,2,2,0,0,0,1,1,0,37,5.4,278,16:19
152,Rich Peverley,2007,2009,3,C,73,7,13,20,0,23,7,0,0,2,11,2,0,94,7.4,766,10:29
153,Antti Pihlstrom,2008,2009,2,LW,54,2,5,7,-2,10,1,1,0,0,5,0,0,89,2.2,616,11:24
154,Joe Piskula,2014,2014,1,D,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,24,12:10
155,Domenic Pittis,2003,2003,1,C,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,10,4:59
156,Libor Pivko,2004,2004,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,7,6:50
157,Alexander Radulov,2007,2012,3,RW,154,47,55,102,29,74,38,9,0,6,46,9,0,300,15.7,2247,14:35
158,Joonas Rask,2013,2013,1,C,2,0,1,1,-1,0,0,0,0,0,1,0,0,0,,16,8:00
159,Mike Ribeiro,2015,2015,1,C,57,11,37,48,17,36,11,0,0,2,28,9,0,67,16.4,1062,18:37
160,Randy Robitaille,2000,2001,2,C,131,20,31,51,-24,22,13,7,0,1,16,15,0,234,8.5,1767,13:29
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Cliff Ronning,1999,2002,4,C,301,81,145,226,-15,126,56,25,0,9,74,71,0,888,9.1,5420,18:00
162,Derek Roy,2015,2015,1,C,26,1,9,10,0,2,1,0,0,0,7,2,0,35,2.9,351,13:30
163,Miikka Salomaki,2015,2015,1,RW,1,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,11,10:49
164,Mike Santorelli,2009,2010,2,C,32,2,1,3,-13,10,2,0,0,0,1,0,0,47,4.3,360,11:14
165,Yves Sarault,2002,2002,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:15
166,Dave Scatchard,2010,2010,1,C,16,3,2,5,3,17,3,0,0,0,1,0,1,25,12.0,171,10:42
167,Robert Schnabel,2002,2004,3,D,22,0,3,3,6,34,0,0,0,0,3,0,0,10,0.0,304,13:48
168,Timofei Shishkanov,2004,2004,1,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,6:31
169,Mike Sillinger,2006,2006,1,C,31,10,12,22,0,14,7,3,0,1,8,3,1,80,12.5,576,18:33
170,Jon Sim,2003,2003,1,LW,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,37,9:18
171,Reid Simpson,2002,2003,2,LW,52,5,1,6,-5,125,5,0,0,0,1,0,0,24,20.8,281,5:24
172,Colton Sissons,2014,2014,1,C,17,1,3,4,0,4,1,0,0,0,3,0,0,13,7.7,181,10:37
173,Karlis Skrastins,1999,2003,5,D,307,13,41,54,-49,130,11,1,1,4,34,4,3,287,4.5,6171,20:06
174,Pavel Skrbek,2001,2002,2,D,8,0,0,0,-1,6,0,0,0,0,0,0,0,2,0.0,90,11:11
175,John Slaney,1999,1999,1,D,46,2,12,14,-12,14,2,0,0,1,5,6,1,84,2.4,950,20:39
176,Craig Smith,2012,2015,4,C,252,59,72,131,3,100,39,20,0,9,55,17,0,642,9.2,3803,15:05
177,Wyatt Smith,2003,2004,2,C,29,4,1,5,1,2,3,0,1,0,1,0,0,29,13.8,318,10:57
178,Jerred Smithson,2006,2012,7,C,497,36,50,86,-30,313,30,1,5,6,44,1,5,384,9.4,6416,12:54
179,Brad Smyth,1999,1999,1,RW,3,0,0,0,-1,6,0,0,0,0,0,0,0,5,0.0,30,9:54
180,Nick Spaling,2010,2014,5,C,297,40,44,84,-22,70,34,5,1,8,38,4,2,350,11.4,4433,14:55
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Viktor Stalberg,2014,2015,2,LW,81,8,14,22,-14,42,8,0,0,1,14,0,0,127,6.3,1011,12:28
182,Jeremy Stevenson,2001,2006,4,LW,100,10,7,17,-3,225,7,3,0,0,7,0,0,104,9.6,866,8:39
183,Zack Stortini,2012,2012,1,RW,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0.0,5,4:53
184,Steve Sullivan,2004,2011,6,RW,317,100,163,263,34,175,56,37,7,16,96,66,1,706,14.2,5838,18:25
185,Alexander Sulzer,2009,2011,3,D,53,1,5,6,-1,18,1,0,0,0,2,2,1,45,2.2,830,15:39
186,Ryan Suter,2006,2012,7,D,542,38,200,238,43,396,26,11,1,7,108,88,4,826,4.6,12262,22:37
