
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
523,Blaine Stoughton,1974,1974,1,RW,34,5,6,11,-12,8,5,0,0,0,6,0,0,52,9.6,,
524,Brian Strait,2011,2012,2,D,12,0,1,1,-3,4,0,0,0,0,1,0,0,4,0.0,157,13:03
525,Martin Straka,1993,2004,10,C,560,165,277,442,49,215,126,30,9,26,185,86,6,1022,16.1,7420,22:37
526,Art Stratton,1968,1968,1,C/LW,58,16,21,37,-6,16,11,5,0,2,18,3,0,105,15.2,,
527,Martin Strbak,2004,2004,1,D,44,3,11,14,-11,38,3,0,0,0,7,4,0,47,6.4,858,19:30
528,Bob Stumpf,1975,1975,1,RW/D,3,0,0,0,-4,4,0,0,0,0,0,0,0,1,0.0,,
529,Steve Sullivan,2012,2012,1,RW,79,17,31,48,-3,20,12,5,0,1,15,16,0,140,12.1,1213,15:21
530,Tomas Surovy,2003,2006,3,C,126,27,32,59,-21,71,20,7,0,4,24,8,0,266,10.2,1678,13:19
531,Brandon Sutter,2013,2015,3,C/RW,184,35,31,66,-8,26,24,6,5,9,25,6,0,337,10.4,3056,16:36
532,Rich Sutter,1983,1984,2,RW,9,0,0,0,-4,0,0,0,0,0,0,0,0,5,0.0,,
533,Garry Swain,1969,1969,1,C,9,1,1,2,-1,0,1,0,0,0,1,0,0,17,5.9,,
534,George Swarbrick,1969,1970,2,RW,31,1,7,8,-4,36,1,0,0,0,5,2,0,65,1.5,,
535,Darryl Sydor,2008,2009,2,D,82,2,13,15,6,28,1,1,0,0,10,3,0,66,3.0,1414,17:14
536,Petr Sykora,2008,2009,2,RW,157,53,56,109,4,77,25,28,0,14,38,18,0,381,13.9,2603,16:34
537,Jeff Taffe,2008,2009,2,C,53,5,9,14,-2,10,4,1,0,1,5,4,0,61,8.2,499,9:25
538,Peter Taglianetti,1991,1995,5,D,167,7,28,35,33,338,7,0,0,0,28,0,0,128,5.5,,
539,Maxime Talbot,2006,2011,6,C,388,52,56,108,-27,324,40,0,12,9,52,3,1,481,10.8,5388,13:53
540,Dale Tallon,1979,1980,2,D,95,10,33,43,-19,53,4,6,0,4,20,12,1,137,7.3,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
541,Chris Tamer,1994,1999,6,D,253,8,21,29,0,588,7,0,1,1,18,2,1,224,3.6,66,5:59
542,Eric Tangradi,2010,2013,4,C,45,1,4,5,-6,26,1,0,0,0,4,0,0,45,2.2,439,9:45
543,Tony Tanti,1990,1991,2,RW,83,20,30,50,-10,66,10,10,0,0,19,11,0,163,12.3,,
544,Dick Tarnstrom,2003,2006,3,D,174,28,75,103,-58,140,9,19,0,0,24,51,0,313,8.9,3939,22:38
545,Mark Taylor,1984,1985,2,C,106,31,41,72,-27,43,20,9,2,2,32,9,0,153,20.3,,
546,Greg Tebbutt,1984,1984,1,D,24,0,2,2,-26,31,0,0,0,0,1,1,0,38,0.0,,
547,Bill Thomas,2009,2009,1,RW,16,2,1,3,-4,2,1,0,1,0,1,0,0,17,11.8,152,9:31
548,Errol Thompson,1981,1981,1,LW,34,6,8,14,-9,12,6,0,0,1,6,2,0,54,11.1,,
549,Chris Thorburn,2007,2007,1,RW,39,3,2,5,1,69,3,0,0,1,2,0,0,40,7.5,308,7:53
550,Tom Thornbury,1984,1984,1,D,14,1,8,9,-19,16,1,0,0,0,2,6,0,44,2.3,,
551,Billy Tibbetts,2001,2002,2,RW,62,2,7,9,-15,188,2,0,0,1,7,0,0,58,3.4,608,9:48
552,Dave Tippett,1993,1993,1,LW,74,6,19,25,5,56,5,0,1,1,17,0,2,64,9.4,,
553,German Titov,1999,2000,2,LW,135,28,70,98,15,68,18,7,3,6,46,23,1,224,12.5,2686,19:53
