
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
208,Buster Harvey,1971,1974,3,RW,199,49,59,108,-1,66,41,8,0,9,53,6,0,528,9.3,,
209,Todd Harvey,1995,1998,4,RW/C,239,38,61,99,8,449,32,6,0,5,44,17,0,352,10.8,,
210,Derian Hatcher,1992,2003,12,D,827,71,223,294,88,1380,54,15,2,16,162,54,7,1207,5.9,9873,26:02
211,Kevin Hatcher,1995,1996,2,D,121,25,45,70,-28,124,15,10,0,5,20,25,0,375,6.7,,
212,Greg Hawgood,2002,2002,1,D,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,13,6:21
213,Peter Hayek,1982,1982,1,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,
214,Bill Heindl,1971,1972,2,LW,14,1,1,2,-1,0,1,0,0,0,1,0,0,19,5.3,,
215,Sami Helenius,2001,2003,3,D,101,1,2,3,-2,163,1,0,0,0,2,0,0,38,2.6,1034,10:14
216,Raimo Helminen,1987,1987,1,C,6,0,1,1,-3,0,0,0,0,0,0,1,0,6,0.0,,
217,Ales Hemsky,2015,2015,1,RW,52,9,14,23,-7,14,8,1,0,1,11,3,0,89,10.1,709,13:38
218,Archie Henderson,1982,1982,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
219,Bryan Hextall,1976,1976,1,C,58,8,20,28,-16,84,4,3,1,1,13,7,0,89,9.0,,
220,Dennis Hextall,1972,1976,5,LW,328,84,216,300,-39,567,69,14,1,10,169,46,1,592,14.2,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Ernie Hicke,1975,1977,3,LW,199,68,52,120,-89,169,45,23,0,10,36,16,0,485,14.0,,
222,Doug Hicks,1975,1978,4,D,300,18,48,66,-101,224,12,5,1,1,39,9,0,342,5.3,,
223,Larry Hillman,1969,1969,1,D,12,1,5,6,-8,0,0,1,0,0,1,4,0,20,5.0,,
224,Wayne Hillman,1969,1969,1,D,50,0,8,8,-25,32,0,0,0,0,8,0,0,44,0.0,,
225,Tom Hirsch,1984,1988,3,D,31,1,7,8,-15,30,0,0,1,0,5,2,0,38,2.6,,
