
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
176,Bob Dawes,1947,1950,3,D/C,17,2,2,4,,2,,,,,,,,,,,
177,Hap Day,1925,1937,13,D,538,86,113,199,,587,,,,,,,,,,,
178,Lucien DeBlois,1991,1992,2,C,92,18,23,41,-7,69,16,0,2,1,23,0,0,132,13.6,,
179,Dale DeGray,1988,1988,1,D,56,6,18,24,4,63,5,1,0,1,6,10,2,122,4.9,,
180,Ab DeMarco,1943,1943,1,C,4,0,1,1,,0,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Nathan Dempsey,1997,2002,4,D,48,2,12,14,14,8,1,1,0,0,9,3,0,48,4.2,521,15:19
182,Corb Denneny,1918,1927,7,C,135,98,41,139,,130,,,,,,,,,,,
183,Gerry Denoird,1923,1923,1,C,17,0,1,1,,0,,,,,,,,,,,
184,Bill Derlago,1980,1986,7,C,378,158,176,334,-54,179,118,33,7,13,108,63,5,945,16.7,,
185,Jamie Devane,2014,2014,1,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,12,5:51
186,Andre Deveaux,2009,2010,2,C,22,0,1,1,-4,75,0,0,0,0,1,0,0,16,0.0,158,7:11
187,Boyd Devereaux,2007,2009,3,C,118,21,27,48,1,38,17,0,4,1,26,1,0,179,11.7,1686,14:17
188,Ernie Dickens,1942,1946,2,D,25,3,5,8,,12,,,,,,,,,,,
189,Gerald Diduck,2000,2000,1,D,26,0,3,3,2,33,0,0,0,0,3,0,0,18,0.0,401,15:24
190,Paul DiPietro,1995,1996,2,C,32,5,5,10,-9,10,4,1,0,0,4,1,0,42,11.9,,
191,Tie Domi,1990,2006,12,RW,777,84,112,196,-32,2265,75,9,0,8,107,5,0,767,11.0,5356,10:01
192,Ken Doraty,1933,1935,3,F,83,15,25,40,,22,,,,,,,,,,,
193,Jim Dorey,1969,1972,4,D,231,25,74,99,34,553,22,1,2,3,58,15,1,530,4.7,,
194,Kent Douglas,1963,1967,5,D,283,20,65,85,,408,2,11,0,0,,,,,,,
195,Dave Downie,1933,1933,1,C/RW,11,0,1,1,,2,,,,,,,,,,,
196,Bruce Draper,1963,1963,1,C,1,0,0,0,,0,,,,,,,,,,,
