
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
447,Chris Tanev,2011,2015,5,D,209,10,32,42,34,28,9,0,1,4,30,2,0,155,6.5,3920,18:45
448,Don Tannahill,1973,1974,2,LW,111,30,33,63,-28,25,27,2,1,4,28,5,0,229,13.1,,
449,Tony Tanti,1983,1990,8,RW,531,250,220,470,-55,489,147,102,1,29,137,82,1,1511,16.5,,
450,Ted Taylor,1971,1972,2,LW,125,20,29,49,-29,141,18,1,1,1,27,2,0,164,12.2,,
451,Alexei Tezikov,2002,2002,1,D,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,24,11:46
452,Esa Tikkanen,1996,1997,2,LW,100,25,39,64,-3,80,12,12,1,4,20,18,1,164,15.2,,
453,Raffi Torres,2011,2011,1,LW,80,14,15,29,4,78,11,3,0,4,14,1,0,115,12.2,999,12:29
454,Yannick Tremblay,2007,2007,1,D,12,1,2,3,-6,12,0,1,0,0,0,2,0,30,3.3,153,12:43
455,Rob Tudor,1979,1980,2,RW/C,26,4,4,8,0,19,4,0,0,0,4,0,0,51,7.8,,
456,Ossi Vaananen,2009,2009,1,D,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,28,9:28
457,Lubomir Vaic,1998,2000,2,C,9,1,1,2,-2,2,1,0,0,0,1,0,0,10,10.0,30,7:28
458,Rick Vaive,1980,1980,1,RW,47,13,8,21,-12,111,12,1,0,4,8,0,0,89,14.6,,
459,Garry Valk,1991,1993,3,RW,172,24,35,59,-14,200,20,3,1,5,29,5,1,229,10.5,,
460,Herbert Vasiljevs,2002,2002,1,RW,18,3,2,5,0,2,1,2,0,0,2,0,0,17,17.6,165,9:09
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
461,Dennis Ververgaert,1974,1979,6,RW,409,139,165,304,-71,177,100,38,1,17,123,42,0,845,16.4,,
462,Linden Vey,2015,2015,1,RW,52,9,12,21,2,12,5,4,0,2,10,2,0,44,20.5,716,13:46
463,Sid Veysey,1978,1978,1,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,
464,Claude Vilgrain,1988,1988,1,RW,6,1,1,2,-3,0,1,0,0,0,1,0,0,7,14.3,,
