
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
191,Ivan Droppa,1994,1996,2,D,19,0,1,1,4,14,0,0,0,0,1,0,0,14,0.0,,
192,Steve Dubinsky,1994,2002,8,C,237,16,26,42,-8,132,14,0,2,1,22,1,3,262,6.1,701,10:56
193,Duke Dukowski,1927,1934,4,D,102,11,15,26,,88,,,,,,,,,,,
194,J.P. Dumont,1999,2000,2,RW,72,19,14,33,1,28,19,0,0,3,13,1,0,128,14.8,962,13:21
195,Jerome Dupont,1982,1986,5,D,201,7,29,36,-25,445,7,0,0,1,28,1,0,173,4.0,,
196,Babe Dye,1927,1928,2,RW,51,25,5,30,,14,,,,,,,,,,,
197,Karl Dykhuis,1992,1993,2,D,18,1,8,9,1,4,0,1,0,0,6,1,1,22,4.5,,
198,Jack Dyte,1944,1944,1,D,27,1,0,1,,31,,,,,,,,,,,
199,Ben Eager,2008,2010,3,LW,144,18,15,33,9,308,18,0,0,2,15,0,0,153,11.8,1198,8:19
200,Mike Eagles,1989,1990,2,C/LW,70,6,13,19,-12,78,6,0,0,0,11,0,2,62,9.7,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Mike Eastwood,2003,2003,1,C,53,2,10,12,-6,24,2,0,0,0,8,0,2,32,6.3,684,12:54
202,Andrew Ebbett,2010,2010,1,C,10,1,0,1,1,2,1,0,0,0,0,0,0,14,7.1,107,10:43
203,Matt Ellison,2004,2006,2,RW,36,3,10,13,-7,17,2,1,0,0,6,4,0,51,5.9,510,14:10
204,Nelson Emerson,1999,1999,1,RW,27,4,10,14,8,13,4,0,0,1,9,1,0,94,4.3,530,19:37
205,Aut Erickson,1963,1964,2,D,34,0,1,1,,42,0,0,0,0,,,,,,,
206,Anders Eriksson,1999,2001,3,D,97,5,36,41,6,22,4,1,0,1,19,17,0,117,4.3,2065,21:17
207,Tim Erixon,2015,2015,1,D,6,0,0,0,1,2,0,0,0,0,0,0,0,5,0.0,56,9:21
208,Phil Esposito,1964,1967,4,C,235,74,100,174,,135,58,14,2,18,,,,,,,
209,Jack Evans,1959,1963,5,D,345,4,42,46,,319,,,,,,,,,,,
210,Walt Farrant,1944,1944,1,RW,1,0,0,0,,0,,,,,,,,,,,
211,Gordie Fashoway,1951,1951,1,LW,13,3,2,5,,14,,,,,,,,,,,
212,Dave Feamster,1982,1985,4,D,169,13,24,37,6,154,13,0,0,0,24,0,0,146,8.9,,
213,Brian Felsner,1998,1998,1,LW,12,1,3,4,0,12,1,0,0,0,3,0,0,14,7.1,,
214,Lorne Ferguson,1958,1959,2,LW,105,13,19,32,,68,,,,,,,,,,,
215,Mike Fidler,1983,1983,1,LW,4,2,1,3,-1,4,2,0,0,0,1,0,0,6,33.3,,
216,Wilf Field,1945,1945,1,D,39,3,4,7,,22,,,,,,,,,,,
217,Guyle Fielder,1951,1951,1,C,3,0,0,0,,0,,,,,,,,,,,
218,Sid Finney,1952,1954,3,C,59,10,7,17,,4,,,,,,,,,,,
219,Tom Fitzgerald,2002,2002,1,RW,15,1,3,4,-3,6,0,0,1,0,3,0,0,24,4.2,244,16:16
220,Reggie Fleming,1961,1964,4,D/LW,261,21,26,47,,455,3,0,0,1,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Theoren Fleury,2003,2003,1,RW,54,12,21,33,-7,77,11,1,0,3,14,7,0,124,9.7,904,16:44
222,Lee Fogolin,1951,1956,6,D,302,5,37,42,,437,,,,,,,,,,,
223,Rick Foley,1971,1971,1,D,2,0,1,1,1,8,0,0,0,0,1,0,0,4,0.0,,
224,Tom Fowler,1947,1947,1,C,24,0,1,1,,18,,,,,,,,,,,
225,Greg Fox,1979,1984,6,D,339,9,68,77,-16,450,9,0,0,1,65,2,1,304,3.0,,
226,Colin Fraser,2007,2010,4,C,157,13,23,36,6,108,12,0,1,0,21,1,1,163,8.0,1610,10:15
227,Curt Fraser,1983,1988,6,LW,303,94,120,214,17,537,78,16,0,11,103,17,0,601,15.6,,
228,Gord Fraser,1927,1928,2,D,55,15,7,22,,99,,,,,,,,,,,
229,Harvey Fraser,1945,1945,1,C,21,5,4,9,,0,,,,,,,,,,,
230,Dan Frawley,1984,1985,2,RW,33,4,3,7,-3,64,4,0,0,1,3,0,0,26,15.4,,
231,Len Frig,1974,1974,1,D,66,4,10,14,16,35,4,0,0,0,8,2,0,71,5.6,,
232,Michael Frolik,2011,2013,3,LW,136,11,23,34,-5,44,11,0,0,1,22,0,1,308,3.6,1788,13:08
233,Bill Gadsby,1947,1955,9,D,468,54,131,185,,648,,,,,,,,,,,
234,Germain Gagnon,1974,1976,3,LW,99,19,49,68,10,27,11,8,0,3,37,12,0,126,15.1,,
235,Dick Gamble,1955,1955,1,LW,14,2,0,2,,6,,,,,,,,,,,
236,Herb Gardiner,1929,1929,1,D,13,0,0,0,,0,,,,,,,,,,,
237,Bill Gardner,1981,1989,8,C,354,72,106,178,2,64,51,13,8,7,83,16,7,439,16.4,,
238,Cal Gardner,1953,1953,1,C,70,11,24,35,,60,,,,,,,,,,,
239,Daniel Gauthier,1995,1995,1,LW,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,
240,George Gee,1946,1954,7,C,365,94,130,224,,257,,,,,,,,,,,
